142, 3210
291, 291
350, 350
460, 460
494, 10176
540, 540
830, 830
884, 884
1120, 1120
1247, 1247
1400, 1400
2027, 2027
2242, 2242
2661, 2661
2896, 142
3074, 3074
3129, 2996
3210, 3210
3360, 3360
3470, 3470
3579, 3579
3703, 3703
4076, 539
4308, 4308
4390, 4390
4634, 4634
4864, 4864
4896, 4896
5247, 5247
5479, 5479
5677, 468
5980, 5980
6278, 6278
6321, 6321
6927, 1176
9677, 9677
10176, 4078
10410, 10410
10616, 10616
11029, 11029
11205, 11205
12321, 142
13436, 13436
15566, 15566
18426, 18426
18768, 18768
19378, 19378
19709, 19709
19857, 19857
26856, 26856
29105, 29105
36075, 36075
38481, 38481
38818, 38818
39613, 39613
39648, 39648
45244, 45244
49103, 49103
59959, 59959
84943, 84943
100174, 100174
102829, 102829
103840, 103840
104312, 104312
106123, 106123
107009, 107009
108131, 108131
110523, 110523
113411, 113411
119425, 119425
124101, 124101
125164, 125164
129893, 129893
142661, 142661
142, 3123
291, 291
350, 350
460, 460
494, 494
540, 540
830, 830
884, 884
1176, 1176
1284, 1284
1400, 1400
2027, 2027
2251, 2251
2707, 2707
2996, 2996
3074, 3074
3155, 3155
3222, 142
3376, 3376
3470, 3470
3579, 3579
3703, 3703
4076, 2241
4308, 4308
4390, 4390
4634, 3559
4864, 4864
4929, 142
5267, 5267
5479, 5479
5677, 5677
5980, 5980
6278, 6278
6321, 6321
8091, 3697
9677, 9677
10176, 4076
10410, 10410
10616, 10616
11053, 11053
11205, 11205
12681, 12681
14452, 14452
15566, 15566
18426, 18426
18768, 18768
19378, 19378
19709, 19709
19857, 19857
28375, 28375
29105, 29105
36075, 36075
38481, 38481
38818, 38818
39613, 39613
39648, 39648
47987, 47987
49103, 49103
69144, 69144
84943, 84943
100174, 100174
102869, 102869
103840, 103840
104312, 104312
106123, 106123
107009, 107009
108131, 142
110953, 110953
113411, 113411
119431, 119431
124101, 124101
125164, 125164
132468, 132468
142661, 142661
142, 142
291, 291
350, 350
460, 460
494, 494
569, 569
830, 4368
908, 908
1176, 1176
1284, 1284
1400, 110523
2141, 2141
2251, 2251
2707, 2707
2996, 2996
3074, 142
3155, 3155
3222, 3222
3376, 3376
3480, 3480
3579, 3579
3703, 3703
4076, 4078
4308, 4308
4390, 4390
4648, 4648
4883, 4883
4929, 1400
5267, 5267
5479, 5479
5677, 5677
5980, 5980
6278, 6278
6336, 6336
8091, 8091
10034, 10034
10222, 10222
10410, 10410
10616, 10616
11053, 1284
11212, 539
12681, 12681
14452, 14452
15566, 15566
18426, 18426
18768, 18768
19378, 19378
19709, 19709
20104, 20104
28375, 28375
30006, 30006
36712, 36712
38481, 38481
38818, 38818
39613, 39613
39648, 39648
47987, 47987
49804, 49804
69144, 69144
84943, 84943
100174, 100174
102869, 102869
103924, 103924
104758, 104758
106123, 106123
107182, 107182
108131, 108131
110953, 110953
113411, 113411
119431, 119431
124101, 124101
126312, 11053
132468, 132468
142661, 142661
143, 143
337, 142
350, 350
460, 460
539, 143
569, 569
832, 1120
908, 908
1176, 1176
1284, 1284
1400, 16464
2141, 539
2251, 2251
2707, 2707
2996, 2996
3123, 3123
3155, 3155
3222, 142
3376, 10832
3480, 3480
3667, 3667
3703, 3703
4076, 2241
4308, 4308
4435, 142
4648, 4648
4883, 4883
4929, 4929
5267, 5267
5479, 5479
5734, 5677
5980, 5980
6278, 6278
6336, 6336
8091, 8091
10034, 139378
10222, 10222
10410, 10410
10832, 5734
11053, 3559
11212, 10153
12681, 12681
14452, 14452
15566, 15566
18426, 18426
19082, 19082
19378, 19378
19709, 19709
20104, 20104
28375, 28375
30006, 30006
36712, 36712
38515, 38515
39016, 39016
39613, 39613
39648, 39648
47987, 47987
49804, 49804
69144, 69144
87275, 87275
100174, 100174
102869, 102869
103924, 103924
104758, 104758
106123, 106123
107182, 107182
108841, 108841
110953, 110953
113411, 113411
119431, 119431
124512, 124512
126312, 126312
132468, 132468
142661, 142661
143, 143
337, 337
350, 350
468, 10176
539, 539
569, 569
832, 832
908, 908
1176, 1176
1358, 10974
1400, 28375
2141, 2141
2251, 2251
2751, 2751
3010, 3010
3123, 3123
3155, 3155
3252, 3252
3425, 3425
3480, 3480
3667, 3667
3708, 3708
4078, 4078
4368, 4368
4435, 4435
4648, 4648
4883, 4883
4929, 4929
5267, 5267
5479, 5479
5734, 5734
