142, 142
218, 218
291, 291
339, 339
350, 350
446, 446
460, 460
476, 476
539, 539
540, 540
569, 142
743, 743
832, 865
884, 884
969, 969
1120, 1120
1176, 1176
1247, 1247
1388, 1388
1400, 110523
1651, 1651
2027, 2027
2241, 2241
2251, 2251
2660, 2660
2751, 2751
2875, 2875
3010, 3010
3074, 3074
3123, 142
3129, 3129
3157, 3157
3210, 3210
3335, 3335
3376, 142
3426, 3426
3480, 19755
3486, 142
3667, 3667
3703, 3703
3842, 3842
4057, 3155
4078, 4078
4256, 142
4368, 4368
4390, 4390
4517, 4517
4634, 4517
4855, 142
4864, 221
4888, 41577
4929, 142
5219, 5219
5267, 5267
5406, 5406
5479, 5479
5518, 5518
5734, 2241
5812, 5812
6135, 3426
6278, 6278
6303, 6303
6319, 6319
6453, 6453
8091, 8091
8833, 8833
10034, 142
10153, 10153
10222, 10222
10410, 10410
10445, 142
10522, 10522
10971, 10971
11029, 11029
11112, 11112
11205, 11205
11295, 468
12681, 12681
13081, 19807
14470, 14470
14918, 350
16464, 48657
18190, 18190
18564, 18564
18768, 18768
19082, 142
19378, 19378
19565, 19565
19709, 19709
19807, 19807
20104, 350
25459, 25459
28399, 28399
29105, 29105
32389, 32389
36075, 36075
38089, 38089
38481, 38481
38546, 38546
38818, 142
39557, 39557
39613, 39613
39631, 39631
39648, 39648
41577, 41577
48534, 48534
49103, 49103
49918, 49918
59959, 59959
69729, 69729
84943, 100174
89958, 89958
100174, 100174
102640, 102640
103387, 103387
103737, 103737
103924, 103924
104312, 19807
104769, 104769
106123, 106123
106163, 106163
107182, 107182
108117, 108117
108841, 108841
110523, 1400
110975, 110975
113411, 113411
116441, 116441
119425, 119425
121146, 121146
124101, 124101
124727, 124727
126312, 126312
129273, 129273
132468, 132468
139378, 107009
148505, 142
168955, 168955
142, 142
218, 218
291, 291
339, 339
350, 350
446, 142
460, 460
476, 1358
539, 539
540, 540
677, 677
743, 743
832, 4864
884, 884
969, 969
1120, 1120
1176, 1176
1247, 1247
1388, 1388
1400, 110523
1651, 11074
2141, 2141
2241, 2241
2251, 2251
2661, 2661
2751, 2751
2875, 2875
3010, 3010
3074, 3074
3123, 3123
3129, 4308
3157, 3157
3210, 3210
3335, 3335
3376, 4517
3426, 3426
3480, 3480
3559, 3559
3667, 2241
3703, 3703
3842, 3842
4076, 4076
4078, 4078
4308, 4308
4368, 4368
4390, 4390
4517, 2241
4634, 142
4855, 4855
4864, 4864
4888, 142
4929, 3698
5219, 16931
5267, 143
5406, 142
5479, 5479
5518, 5518
5734, 3667
5812, 5812
6135, 142
6278, 6278
6303, 6303
6319, 494
6453, 142
8091, 8091
8941, 8941
10034, 10107
10153, 10153
10248, 4308
10410, 10410
10445, 10445
10522, 10522
10971, 87275
11029, 11029
11112, 11112
11205, 11205
11295, 142
12681, 12681
13081, 13081
14470, 142
14918, 14918
16464, 142
18190, 18190
18564, 18564
18768, 18768
19082, 19082
19378, 19378
19565, 19565
19709, 19709
19807, 19807
20104, 20104
25459, 25459
28399, 142
29105, 29105
33495, 33495
36075, 36075
38089, 38089
38481, 38481
38546, 38546
38818, 38818
39557, 39557
39613, 39613
39631, 39631
39648, 39648
45244, 45244
48657, 48657
49103, 49103
49918, 49918
69144, 69144
71244, 142
87275, 87275
89958, 89958
100174, 100174
102640, 102640
103387, 103387
103737, 103737
103924, 103924
104312, 104312
104769, 104769
106123, 106123
106163, 106163
107182, 107182
108117, 108117
108841, 108841
110523, 110523
110975, 110975
113411, 113411
116441, 142
119425, 142
121146, 121146
124101, 124101
124727, 124727
126312, 126312
129273, 129273
133891, 133891
139378, 139378
149121, 149121
168955, 168955
142, 3157
218, 218
291, 291
350, 350
350, 350
446, 446
460, 460
476, 476
539, 539
540, 540
677, 677
743, 743
832, 142
884, 884
969, 969
1120, 1120
1176, 1176
1247, 1247
1388, 143
1400, 142
1651, 1651
2141, 4076
2241, 2241
2251, 2251
2661, 2661
2751, 2751
2896, 142
3010, 3010
3074, 3074
3123, 3123
3129, 3129
3157, 3157
3222, 142
3335, 3335
3376, 3376
3426, 2141
3480, 3480
3559, 3559
3667, 3667
3703, 3703
3842, 3842
4076, 142
4078, 4078
4308, 4308
4368, 4368
4390, 4390
4517, 142
4648, 4648
4864, 4864
4883, 4883
4888, 142
4929, 10974
5247, 142
5267, 5267
5406, 5406
5479, 5479
5518, 5518
5734, 10153
5812, 5812
6135, 468
6278, 460
6303, 6303
6321, 6321
6453, 337
8091, 8091
8941, 8941
10034, 10034
10153, 10153
10248, 10248
10410, 10410
10445, 10445
10522, 10522
10971, 10971
11029, 142
11112, 142
11212, 6927
11295, 539
12942, 142
13081, 13081
14470, 14470
14918, 14918
16464, 16464
18190, 18190
18564, 18564
18768, 18768
19285, 19285
19378, 19378
19665, 19665
19709, 19709
19807, 142
22142, 142
25459, 25459
28399, 28399
29105, 29105
33495, 33495
36075, 36075
38364, 38364
38481, 38481
38546, 38546
39016, 39016
39561, 142
39622, 39622
39631, 39631
39648, 39648
45244, 45244
48657, 10974
49103, 49103
56524, 56524
69144, 69144
71244, 142
87275, 87275
89958, 89958
100174, 100174
102829, 102829
103387, 103387
103737, 103737
103924, 103924
104312, 104312
104769, 104769
106123, 106123
106163, 106163
107182, 107182
108117, 108117
108841, 108841
110523, 110523
111979, 111979
113411, 113411
118449, 118449
119431, 119431
121970, 121970
124512, 142
124727, 124727
128114, 128114
129273, 129273
133891, 133891
139378, 139378
149121, 149121
142, 142
218, 218
291, 291
350, 350
350, 4888
446, 446
460, 460
476, 476
539, 539
540, 540
677, 677
779, 4517
865, 865
884, 884
969, 969
1176, 1176
1245, 1245
1284, 1284
1388, 1388
1400, 142
1651, 1651
2141, 2141
2241, 2241
2251, 2251
2661, 460
2751, 2751
2896, 142
3010, 3010
3074, 3074
3123, 3123
3129, 142
3157, 3157
3222, 142
3360, 3360
3425, 3425
3426, 3426
3480, 3480
3559, 3559
3667, 3667
3703, 3703
3842, 3842
4076, 4076
4078, 4078
4308, 4308
4368, 4368
4390, 4390
4517, 3252
4648, 4648
4864, 4864
4883, 4883
4890, 865
4929, 2242
5247, 142
5267, 468
5406, 5406
5479, 5479
5518, 5518
5812, 5219
5980, 5980
6135, 4076
6278, 6278
6303, 6303
6321, 6321
6453, 6453
8091, 4078
8941, 8941
10094, 10094
10176, 4078
10248, 10248
10410, 4896
10445, 10445
10616, 10616
10971, 10971
11053, 11053
11112, 11112
11212, 350
11295, 908
12942, 12942
13081, 13081
14470, 142
14918, 142
16464, 142
18426, 18426
18564, 18564
18768, 18768
19285, 19285
19378, 19378
19665, 19665
19755, 19755
19807, 19807
22142, 539
25459, 25459
28399, 28399
29105, 29105
33495, 33495
36075, 36075
38364, 38364
38515, 38515
38546, 38546
39016, 39016
39561, 10971
39622, 39622
39631, 10034
39648, 39648
45244, 45244
48657, 48657
49103, 49103
56524, 56524
69144, 69144
71244, 10410
87275, 87275
90754, 90754
100470, 100470
102829, 102829
103387, 103387
103737, 103737
103924, 103924
104312, 104312
104921, 104921
106123, 106123
106163, 106163
107182, 107182
108117, 108117
108841, 108841
110523, 142
111979, 111979
113411, 113411
118449, 118449
119431, 119431
121970, 121970
124512, 124512
124727, 124727
128114, 128114
129273, 129273
133891, 133891
139378, 139378
149121, 149121
142, 3123
221, 2241
291, 291
350, 350
350, 350
446, 446
468, 468
476, 142
539, 539
540, 540
677, 677
779, 779
865, 865
884, 884
1120, 1120
1176, 1176
1245, 1245
1284, 1284
1388, 1388
1400, 1400
1651, 1651
2141, 539
2241, 2241
2251, 2251
2661, 2661
2751, 2751
2896, 2896
3010, 3010
3074, 3074
3123, 3123
3155, 3155
3157, 3157
3222, 142
3360, 3360
3425, 3425
3426, 3426
3480, 3480
3559, 4634
3667, 3667
3703, 3703
3842, 3842
4076, 4076
4078, 4078
4308, 4308
4368, 4368
4390, 4390
4517, 142
4648, 4648
4864, 4864
4883, 4883
4890, 3480
4929, 3425
5247, 5247
