142, 142
291, 291
350, 350
460, 460
494, 494
569, 4864
832, 832
908, 908
1176, 1176
1358, 1358
1400, 1400
2241, 2241
2515, 3360
2751, 2751
3010, 3010
3123, 3123
3157, 3157
3360, 3360
3426, 3426
3559, 3559
3703, 3703
4057, 4078
4256, 4256
4390, 4390
4634, 4634
4864, 4864
4896, 4896
5247, 116441
5479, 5479
5734, 2241
5980, 5980
6278, 6278
6336, 6336
8404, 8404
10107, 10107
10248, 10248
10445, 10445
10974, 10974
11143, 11143
11896, 3129
13436, 13436
15566, 15566
18426, 18426
18768, 18768
19378, 19378
19709, 19709
22142, 22142
28399, 14918
32389, 32389
38089, 38089
38546, 38546
39557, 39557
39631, 39631
41577, 41577
49103, 49103
59959, 59959
84943, 84943
100174, 100174
103387, 103387
103924, 103924
104769, 104769
106163, 106163
108117, 108117
110523, 110523
113194, 113194
119425, 119425
124101, 124101
126312, 126312
132468, 132468
148505, 148505
142, 142
291, 291
350, 350
460, 460
539, 539
569, 569
832, 832
908, 908
1176, 1176
1358, 3129
1400, 1400
2241, 2241
2660, 2660
2845, 2845
3010, 3010
3129, 3129
3157, 3157
3360, 3360
3426, 3426
3559, 3559
3703, 3703
4076, 4076
4308, 4308
4390, 4390
4634, 4634
4864, 4864
4896, 4896
5247, 116441
5479, 5479
5734, 5734
6135, 3155
6278, 6278
6336, 6336
8404, 8404
10107, 10107
10248, 10248
10522, 10522
10974, 10974
11143, 11143
12321, 12321
13436, 13436
15566, 15566
18426, 18426
18768, 18768
19378, 19378
19709, 19709
22142, 22142
28399, 28399
33495, 33495
38089, 38089
38546, 38546
39557, 39557
39631, 47987
45244, 45244
49103, 49103
59959, 59959
84943, 84943
100174, 100174
103387, 103387
103924, 103924
104921, 104921
106163, 106163
108117, 108117
110523, 110523
113194, 113194
119425, 119425
124512, 124512
128114, 128114
132468, 132468
148505, 148505
142, 142
291, 291
350, 350
460, 460
539, 539
677, 677
832, 832
969, 969
1176, 1176
1358, 1358
1651, 1651
2241, 2241
2660, 2660
2845, 2845
3010, 3010
3129, 3129
3157, 3157
3360, 3360
3470, 3470
3579, 3579
3703, 3703
4076, 4076
4308, 4308
4390, 4390
4634, 4634
4864, 4864
4929, 4929
5267, 5267
5479, 5479
5734, 5734
6135, 3559
6303, 350
6453, 6453
8404, 8404
10107, 10107
10248, 10248
10522, 10522
10974, 10974
11143, 11143
12321, 36075
14452, 14452
15566, 15566
18426, 18426
19082, 19082
19378, 19378
19755, 19755
22142, 22142
28399, 28399
33495, 33495
38364, 38364
38546, 38546
39561, 39561
39648, 39648
45244, 45244
49103, 49103
69144, 69144
87275, 87275
100174, 100174
103387, 103387
103924, 103924
104921, 104921
106541, 106541
108117, 108117
110523, 110523
113411, 113411
119431, 119431
124512, 124512
128114, 128114
133891, 1358
149121, 149121
143, 143
337, 337
350, 350
468, 5219
539, 539
677, 677
832, 832
969, 969
1176, 1176
1358, 1358
1651, 1651
2241, 2241
2660, 11074
2845, 2845
3074, 3074
3129, 3129
3210, 3210
3360, 3360
3470, 3470
3579, 3579
3703, 3703
4076, 4076
4308, 4308
4390, 4390
4648, 4648
4883, 4883
4929, 4517
5267, 5267
5479, 5479
5734, 5734
6135, 6135
6303, 6303
6453, 6453
8833, 8833
10107, 28375
10367, 10367
10522, 10522
11006, 11006
11205, 11205
12681, 12681
14452, 14452
15566, 15566
18426, 18426
19082, 19082
19378, 19378
19755, 19755
22142, 22142
28406, 28406
33782, 2896
38364, 38364
38546, 38546
39561, 18768
39648, 39648
45244, 45244
49103, 49103
69144, 69144
87275, 87275
100470, 100470
103387, 103387
103924, 103924
105825, 105825
106541, 106541
108117, 108117
110523, 110523
113411, 113411
119431, 119431
124512, 124512
128114, 128114
133891, 133891
149121, 149121
143, 143
337, 4864
350, 350
468, 468
539, 539
708, 708
865, 865
969, 969
1176, 1176
1388, 1388
1651, 5812
2241, 3425
2660, 2660
2875, 2875
3074, 3074
3129, 3129
3210, 3210
3360, 3360
3470, 3470
3667, 3667
3703, 3703
4076, 16931
4308, 2875
4435, 4517
4648, 4648
4883, 4883
4929, 3480
5267, 5267
5479, 5479
5812, 5812
6135, 6135
6303, 6303
6453, 6453
8833, 8833
10153, 10153
10367, 10367
10522, 10522
11006, 3129
11205, 11205
12681, 12681
14452, 14452
16464, 16464
18564, 18564
19082, 19082
19531, 19531
19755, 19755
22142, 22142
28406, 28406
33782, 33782
38364, 38364
38681, 38681
39561, 39561
39648, 39648
47987, 47987
49804, 49804
